Rob6,Common name,Scientific name,Endemic,Red Data Status (BirdLife Int),RDL status (in SA),Region,Cliffs,Forest,Woodland,Grassland,Savanna,Thicket,Fynbos,Karoo,Semi-arid,Namib desert,Wetland,Lagoons,Open coast,Marine,Agricultural
1,Common Ostrich,Struthio camelus,3,5,LC ,Southern Africa,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0
187,Chukar Partridge,Alectoris chukar,3,5,LC,Southern Africa,0,0,0,0,2,0,3,0,0,0,0,0,2,0,2
188,Coqui Francolin,Peliperdix coqui,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
189,Crested Francolin,Dendroperdix sephaena,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
190,Grey-winged Francolin,Scleroptila africanus,1,5,LC,Southern Africa,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1
192,Red-winged Francolin,Scleroptila levaillantii,3,5,LC,Southern Africa,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1
191,Shelleys Francolin,Scleroptila shelleyi,3,5,LC,Southern Africa,0,0,2,3,3,0,0,0,0,0,0,0,0,0,1
193,Orange River Francolin,Scleroptila levaillantoides,3,5,LC,Southern Africa,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1
197,Hartlaubs Spurfowl,Pternistis hartlaubi,2,5,LC,Southern Africa,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
194,Red-billed Spurfowl,Pternistis adspersus,2,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,1,0,0,0,1
195,Cape Spurfowl,Pternistis capensis,1,5,LC,Southern Africa,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1
196,Natal Spurfowl,Pternistis natalensis,2,5,LC,Southern Africa,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1
198,Red-necked Spurfowl,Pternistis afer,3,5,LC,Southern Africa,0,1,2,0,0,0,2,0,0,0,2,0,0,0,1
199,Swainsons Spurfowl,Pternistis swainsonii,2,5,LC,Southern Africa,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
200,Common Quail,Coturnix coturnix,3,5,LC,Southern Africa,0,0,0,3,2,0,1,1,0,0,0,0,0,0,2
201,Harlequin Quail,Coturnix delegorguei,3,5,LC,Southern Africa,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
202,Blue Quail,Coturnix adansonii,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1
0,Common Peacock,Pavo cristatus,3,5,LC,Southern Africa,0,0,0,0,2,0,3,0,0,0,0,0,2,0,1
204,Crested Guineafowl,Guttera edouardi,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
203,Helmeted Guineafowl,Numida meleagris,3,5,LC,Southern Africa,0,0,2,1,2,1,1,1,0,0,0,0,0,0,1
100,Fulvous Duck,Dendrocygna bicolor,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
99,White-faced Duck,Dendrocygna viduata,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
101,White-backed Duck,Thalassornis leuconotus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
117,Maccoa Duck,Oxyura maccoa,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
102,Egyptian Goose,Alopochen aegyptiaca,3,5,LC,Southern Africa,0,0,0,0,0,0,1,1,0,0,3,0,1,0,2
103,South African Shelduck,Tadorna cana,1,5,LC,Southern Africa,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1
116,Spur-winged Goose,Plectropterus gambensis,3,5,LC,Southern Africa,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1
115,Comb Duck,Sarkidiornis melanotos,3,5,LC,Southern Africa,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1
114,African Pygmy-goose,Nettapus auritus,3,5,LC,Southern Africa,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
106,Cape Teal,Anas capensis,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
105,African Black Duck,Anas sparsa,3,5,LC,Southern Africa,0,0,0,0,0,0,1 rivers,1 rivers,0,0,3 rivers,0,0,0,1 rivers
0,Mallard,Anas platyrhynchos,3,5,LC,Southern Africa,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
104,Yellow-billed Duck,Anas undulata,3,5,LC,Southern Africa,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1
112,Cape Shoveler,Anas smithii,2,5,LC,Southern Africa,0,0,0,1,0,0,1,0,0,0,3,1,0,0,1
111,Northern Shoveler,Anas clypeata,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
108,Red-billed Teal,Anas erythrorhyncha,3,5,LC,Southern Africa,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1
109,Northern Pintail,Anas acuta,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
110,Garganey,Anas querquedula,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
107,Hottentot Teal,Anas hottentota,3,5,LC,Southern Africa,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1
113,Southern Pochard,Netta erythrophthalma,3,5,LC,Southern Africa,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1
205,Kurrichane Buttonquail,Turnix sylvaticus,3,5,LC,Southern Africa,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,Black-rumped Buttonquail,Turnix nanus,3,5,LC,Southern Africa,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
206,Hottentot Buttonquail,Turnix hottentottus,1,5,LC,Southern Africa,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
475,Scaly-throated Honeyguide,Indicator variegatus,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
474,Greater Honeyguide,Indicator indicator,3,5,LC,Southern Africa,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0
476,Lesser Honeyguide,Indicator minor,3,5,LC,Southern Africa,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1
477,Pallid Honeyguide,c,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
479,Green-backed Honeybird,Prodotiscus zambesiae,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
478,Brown-backed Honeybird,Prodotiscus regulus,3,5,LC,Southern Africa,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1
489,Red-throated Wryneck,Jynx ruficollis,3,5,LC,Southern Africa,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
481,Bennetts Woodpecker,Campethera bennettii,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
482,Speckle-throated Woodpecker,Campethera scriptoricauda,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
483,Golden-tailed Woodpecker,Campethera abingoni,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
484,Knysna Woodpecker,Campethera notata,1,4,VU,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
485,Green-backed Woodpecker,Campethera cailliautii,3,5,LC,Southern Africa,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
480,Ground Woodpecker,Geocolaptes olivaceus,1,5,LC,Southern Africa,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0
486,Cardinal Woodpecker,Dendropicos fuscescens,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
487,Bearded Woodpecker,Dendropicos namaquus,3,5,LC,Southern Africa,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
488,Olive Woodpecker,Dendropicos griseocephalus,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
466,White-eared Barbet,Stactolaema leucotis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
467,Whytes Barbet,Stactolaema whytii,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
468,Green Barbet,Stactolaema olivacea,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Green Tinkerbird,Pogoniulus simplex,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
471,Yellow-rumped Tinkerbird,Pogoniulus bilineatus,3,5,LC,Southern Africa,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
470,Yellow-fronted Tinkerbird,Pogoniulus chrysoconus,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
469,Red-fronted Tinkerbird,Pogoniulus pusillus,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
465,Acacia Pied Barbet,Tricholaema leucomelas,2,5,LC,Southern Africa,0,0,1,0,3,1,1,2,0,0,0,0,0,0,1
464,Black-collared Barbet,Lybius torquatus,3,5,LC,Southern Africa,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
473,Crested Barbet,Trachyphonus vaillantii,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
462,Monteiros Hornbill,Tockus monteiri,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1
458,Red-billed Hornbill,Tockus erythrorhynchus,2,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
0,Damara Hornbill,Tockus damarensis,1,5,LC,Southern Africa,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
459,Southern Yellow-billed Hornbill,Tockus leucomelas,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
460,Crowned Hornbill,Tockus alboterminatus,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
461,Bradfields Hornbill,Tockus bradfieldi,2,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
457,African Grey Hornbill,Tockus nasutus,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
455,Trumpeter Hornbill,Bycanistes bucinator,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
456,Silvery-cheeked Hornbill,Bycanistes brevis,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
463,Southern Ground-Hornbill,Bucorvus leadbeateri,3,5,LC,Southern Africa,0,1,1,2,3,0,0,0,0,0,0,0,0,0,1
451,African Hoopoe,Upupa africana,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2
452,Green Wood-Hoopoe,Phoeniculus purpureus,3,5,LC,Southern Africa,0,1,1,0,3,1,0,0,0,0,0,0,0,0,1
453,Violet Wood-Hoopoe,Phoeniculus damarensis,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
454,Common Scimitarbill,Rhinopomastus cyanomelas,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
427,Narina Trogon,Apaloderma narina,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2
446,European Roller,Coracias garrulus,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
447,Lilac-breasted Roller,Coracias caudatus,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
448,Racket-tailed Roller,Coracias spatulatus,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
449,Purple Roller,Coracias naevius,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0
450,Broad-billed Roller,Eurystomus glaucurus,3,5,LC,Southern Africa,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
430,Half-collared Kingfisher,Alcedo semitorquata,3,5,LC,Southern Africa,0,2,2,0,0,0,0,0,0,0,3,0,0,0,1
431,Malachite Kingfisher,Alcedo cristata,3,5,LC,Southern Africa,0,1,1,0,0,0,0,0,0,0,3,0,1,1,1
432,African Pygmy-Kingfisher,Ispidina picta,3,5,LC,Southern Africa,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1
436,Grey-headed Kingfisher,Halcyon leucocephala,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
433,Woodland Kingfisher,Halcyon senegalensis,3,5,LC,Southern Africa,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
434,Mangrove Kingfisher,Halcyon senegaloides,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
435,Brown-hooded Kingfisher,Halcyon albiventris,3,5,LC,Southern Africa,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1
437,Striped Kingfisher,Halcyon chelicuti,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
429,Giant Kingfisher,Megaceryle maximus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1
428,Pied Kingfisher,Ceryle rudis,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1
443,White-fronted Bee-eater,Merops bullockoides,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
444,Little Bee-eater,Merops pusillus,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1
445,Swallow-tailed Bee-eater,Merops hirundineus,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1
917,White-throated Bee-eater,Merops albicollis,3,5,LC,Southern Africa,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0
442,Bohms Bee-eater,Merops boehmi,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
440,Blue-cheeked Bee-eater,Merops persicus,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1
439,Madagascar Bee-eater,Merops superciliosus,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0
438,European Bee-eater,Merops apiaster,3,5,LC,Southern Africa,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1
441,Southern Carmine Bee-eater,Merops nubicoides,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
425,White-backed Mousebird,Colius colius,1,5,LC,Southern Africa,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2
424,Speckled Mousebird,Colius striatus,3,5,LC,Southern Africa,0,2,2,0,0,1,0,1,0,0,0,0,0,0,2
426,Red-faced Mousebird,Urocolius indicus,3,5,LC,Southern Africa,0,0,1,0,3,1,1,1,1,0,0,0,0,0,2
382,Jacobin Cuckoo,Clamator jacobinus,3,5,LC,Southern Africa,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1
381,Levaillants Cuckoo,Clamator levaillantii,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
380,Great Spotted Cuckoo,Clamator glandarius,3,5,LC,Southern Africa,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1
383,Thick-billed Cuckoo,Pachycoccyx audeberti,3,5,LC,Southern Africa,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1
377,Red-chested Cuckoo,Cuculus solitarius,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
378,Black Cuckoo,Cuculus clamosus,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
374,Common Cuckoo,Cuculus canorus,3,5,LC,Southern Africa,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1
375,African Cuckoo,Cuculus gularis,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
376,Lesser Cuckoo,Cuculus poliocephalus,3,5,LC,Southern Africa,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
0,Madagascar Cuckoo,Cuculus rochii,3,5,LC,Southern Africa,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
379,Barred Long-tailed Cuckoo,Cercococcyx montanus,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
385,Klaass Cuckoo,Chrysococcyx klaas,3,5,LC,Southern Africa,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
384,African Emerald Cuckoo,Chrysococcyx cupreus,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
386,Diderick Cuckoo,Chrysococcyx caprius,3,5,LC,Southern Africa,0,0,1,0,3,1,1,1,0,0,0,0,0,0,1
387,Green Malkoha,Ceuthmochares aereus,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Black Coucal,Centropus grillii,3,5,LC,Southern Africa,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
389,Coppery-tailed Coucal,Centropus cupreicaudus,3,5,LC,Southern Africa,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
390,Senegal Coucal,Centropus senegalensis,3,5,LC,Southern Africa,0,1,1,1,1,0,0,0,0,0,3,0,0,0,1
0,White-browed Coucal,Centropus superciliosus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
391,Burchells Coucal,Centropus burchellii,1,5,LC,Southern Africa,0,1,1,1,1,1,1,0,0,0,2,0,0,0,1
362,Cape Parrot,Poicephalus robustus,1,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
0,Grey-headed Parrot,Poicephalus fuscicollis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
364,Meyers Parrot,Poicephalus meyeri,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
363,Brown-headed Parrot,Poicephalus cryptoxanthus,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
365,Ruppells Parrot,Poicephalus rueppellii,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
367,Rosy-faced Lovebird,Agapornis roseicollis,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2
368,Lilians Lovebird,Agapornis lilianae,3,4,VU,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2
369,Black-cheeked Lovebird,Agapornis nigrigenis,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
366,Rose-ringed Parakeet,Psittacula krameri,3,5,LC,Southern Africa,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2
420,Scarce Swift,Schoutedenapus myoptilus,3,5,LC,Southern Africa,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
422,Mottled Spinetail,Telacanthura ussheri,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
423,Bohms Spinetail,Neafrapus boehmi,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
421,African Palm-Swift,Cypsiurus parvus,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2
418,Alpine Swift,Tachymarptis melba,3,5,LC,Southern Africa,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1
419,Mottled Swift,Tachymarptis aequatorialis,3,5,LC,Southern Africa,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1
411,Common Swift,Apus apus,3,5,LC,Southern Africa,0,0,0,0,2,1,1,1,1,1,1,0,0,0,1
414,Pallid Swift,Apus pallidus,3,5,LC,Southern Africa,3,x,x,x,x,x,x,x,x,x,x,0,1,x,x
412,African Black Swift,Apus barbatus,3,5,LC,Southern Africa,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1
413,Bradfields Swift,Apus bradfieldi,2,5,LC,Southern Africa,3,0,0,0,1,0,0,1,2,2,0,0,0,0,1
417,Little Swift,Apus affinis,3,5,LC,Southern Africa,2,0,1,1,2,1,1,1,1,0,1,0,0,0,1
416,Horus Swift,Apus horus,3,5,LC,Southern Africa,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
415,White-rumped Swift,Apus caffer,3,5,LC,Southern Africa,0,1,1,1,1,1,1,1,1,x,1,0,x,0,1
0,Schalows Turaco,Tauraco schalowi,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,Livingstones Turaco,Tauraco livingstonii,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
370,Knysna Turaco,Tauraco corythaix,1,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
372,Rosss Turaco,Musophaga rossae,3,5,LC,Southern Africa,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
371,Purple-crested Turaco,Gallirex porphyreolophus,3,5,LC,Southern Africa,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2
373,Grey Go-away-bird,Corythaixoides concolor,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
392,Barn Owl,Tyto alba,3,5,LC,Southern Africa,2,1,1,0,3,1,0,0,1,1,0,0,0,0,2
393,African Grass-Owl,Tyto capensis,3,5,LC,Southern Africa,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1
396,African Scops-Owl,Otus senegalensis,3,5,LC,Southern Africa,0,0,1,0,3,2,0,0,0,0,0,0,0,0,x
397,Southern White-faced Scops-Owl,Ptilopsis granti,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
400,Cape Eagle-Owl,Bubo capensis,3,5,LC,Southern Africa,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
401,Spotted Eagle-Owl,Bubo africanus,3,5,LC,Southern Africa,2,1,1,1,3,1,1,1,1,1,0,0,0,0,1
402,Verreauxs Eagle-Owl,Bubo lacteus,3,5,LC,Southern Africa,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1
403,Pels Fishing-Owl,Scotopelia peli,3,5,LC,Southern Africa,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
394,African Wood-Owl,Strix woodfordii,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
398,Pearl-spotted Owlet,Glaucidium perlatum,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
399,African Barred Owlet,Glaucidium capense,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
395,Marsh Owl,Asio capensis,3,5,LC,Southern Africa,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0
405,Fiery-necked Nightjar,Caprimulgus pectoralis,3,5,LC,Southern Africa,0,0,3,0,2,1,1,1,0,0,0,0,0,0,2
408,Freckled Nightjar,Caprimulgus tristigma,3,5,LC,Southern Africa,0,0,1,0,1,0,0,1,3,0,0,0,0,0,2
407,Swamp Nightjar,Caprimulgus natalensis,3,5,LC,Southern Africa,0,0,0,2,1,0,0,0,0,0,3,0,0,0,1
409,Square-tailed Nightjar,Caprimulgus fossii,3,5,LC,Southern Africa,0,0,2,0,2,0,0,0,0,0,3,0,1,0,0
406,Rufous-cheeked Nightjar,Caprimulgus rufigena,3,5,LC,Southern Africa,0,0,2,0,3,0,0,1,1,1,0,0,0,0,1
404,European Nightjar,Caprimulgus europaeus,3,5,LC,Southern Africa,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2
410,Pennant-winged Nightjar,Macrodipteryx vexillarius,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
348,Rock Dove,Columba livia,3,5,LC,Southern Africa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
349,Speckled Pigeon,Columba guinea,3,5,LC,Southern Africa,3,0,0,0,1,1,1,1,3,0,0,0,0,0,3
350,African Olive-Pigeon,Columba arquatrix,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2
351,Eastern Bronze-naped Pigeon,Columba delegorguei,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Lemon Dove,Aplopelia larvata,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
919,European Turtle-Dove,Streptopelia turtur,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
355,Laughing Dove,Streptopelia senegalensis,3,5,LC,Southern Africa,0,0,2,0,3,0,0,1,0,0,0,0,0,0,3
353,African Mourning Dove,Streptopelia decipiens,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
354,Cape Turtle-Dove,Streptopelia capicola,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
352,Red-eyed Dove,Streptopelia semitorquata,3,5,LC,Southern Africa,0,1,3,0,1,1,0,1,0,0,0,0,0,0,2
358,Emerald-spotted Wood-Dove,Turtur chalcospilos,3,5,LC,Southern Africa,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1
357,Blue-spotted Wood-Dove,Turtur afer,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
359,Tambourine Dove,Turtur tympanistria,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
356,Namaqua Dove,Oena capensis,3,5,LC,Southern Africa,0,0,0,0,3,1,1,2,1,1,0,0,0,0,2
361,African Green-Pigeon,Treron calvus,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
231,Denhams Bustard,Neotis denhami,3,4,VU,Southern Africa,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2
232,Ludwigs Bustard,Neotis ludwigii,2,5,LC,Southern Africa,0,0,0,1,1,0,1,3,1,1,0,0,0,0,1
230,Kori Bustard,Ardeotis kori,3,5,LC,Southern Africa,0,0,1,1,3,0,0,1,0,0,0,0,0,0,1
237,Red-crested Korhaan,Lophotis ruficrista,2,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
239,Southern Black Korhaan,Afrotis afra,1,5,LC,Southern Africa,0,0,0,1,2,0,3 renoster,3,0,0,0,0,0,0,1
0,Northern Black Korhaan,Afrotis afraoides,1,5,LC,Southern Africa,0,0,0,2,3,0,0,2,0,1,0,0,0,0,2
236,Ruppells Korhaan,Eupodotis rueppellii,2,5,LC,Southern Africa,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0
235,Karoo Korhaan,Eupodotis vigorsii,1,5,LC,Southern Africa,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2
234,Blue Korhaan,Eupodotis caerulescens,1,4,VU,Southern Africa,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
233,White-bellied Korhaan,Eupodotis senegalensis,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
238,Black-bellied Bustard,Lissotis melanogaster,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
209,Grey Crowned Crane,Balearica regulorum,3,5,LC,Southern Africa,0,0,0,2,1,0,0,0,0,0,3,0,0,0,1
208,Blue Crane,Anthropoides paradiseus,1,5,LC,Southern Africa,0,0,0,3,0,0,0,2,0,0,1,0,0,0,2
207,Wattled Crane,Bugeranus carunculatus,3,3,VU,Southern Africa,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
